,ID,FECHA,TIENDA,TOTAL,EFECTIVO,TARJETAS
359,647,2020-01-14,Tienda03,683.3333333333334,214.66666666666666,468.6666666666667
360,648,2020-01-14,Tienda01,304.0,26.333333333333332,277.6666666666667
361,649,2020-01-14,Tienda02,624.9833333333333,143.65,481.3333333333333
362,650,2020-01-14,Tienda04,163.66666666666666,23.0,140.66666666666666
363,651,2020-01-15,Tienda03,536.1666666666666,140.16666666666666,396.0
364,652,2020-01-15,Tienda01,719.9166666666666,154.25,565.6666666666666
365,653,2020-01-15,Tienda02,362.0,77.0,285.0
366,658,2020-01-15,Tienda04,192.33333333333334,21.0,171.33333333333334
367,659,2020-01-16,Tienda03,508.0,213.0,295.0
368,660,2020-01-16,Tienda01,398.8,113.8,285.0
369,661,2020-01-16,Tienda02,694.3333333333334,64.66666666666667,629.6666666666666
370,662,2020-01-16,Tienda04,225.0,91.33333333333333,133.66666666666666
371,663,2020-01-17,Tienda03,462.51666666666665,129.31666666666666,333.2
372,664,2020-01-17,Tienda01,512.9166666666666,59.25,453.6666666666667
373,665,2020-01-17,Tienda02,422.65000000000003,184.66666666666666,237.98333333333335
374,666,2020-01-17,Tienda04,557.3333333333334,220.33333333333334,337.0
375,667,2020-01-18,Tienda03,883.3333333333334,173.33333333333334,710.0
376,668,2020-01-18,Tienda01,756.1766666666667,93.52666666666666,662.65
377,669,2020-01-18,Tienda02,1168.0,326.0,842.0
378,670,2020-01-18,Tienda04,295.6666666666667,74.66666666666667,221.0
379,671,2020-01-20,Tienda03,542.0,174.0,368.0
380,672,2020-01-20,Tienda01,618.7666666666667,117.43333333333334,501.3333333333333
381,673,2020-01-20,Tienda02,742.9,337.5833333333333,405.31666666666666
382,674,2020-01-20,Tienda04,141.33333333333334,38.0,103.33333333333333
383,675,2020-01-21,Tienda03,643.65,86.66666666666667,556.9833333333333
384,676,2020-01-21,Tienda01,570.34,143.00666666666666,427.3333333333333
385,677,2020-01-21,Tienda02,337.3666666666667,54.699999999999996,282.6666666666667
386,678,2020-01-21,Tienda04,97.66666666666667,6.666666666666667,91.0
387,679,2020-01-14,Tienda05,93.66666666666667,0.0,93.66666666666667
388,680,2020-01-16,Tienda05,49.333333333333336,0.0,49.333333333333336
389,681,2020-01-22,Tienda03,324.95,144.29999999999998,180.65
390,682,2020-01-22,Tienda01,457.01666666666665,6.666666666666667,450.34999999999997
391,683,2020-01-22,Tienda02,391.0,114.66666666666667,276.3333333333333
392,684,2020-01-22,Tienda04,108.64999999999999,75.31666666666666,33.333333333333336
393,685,2020-01-22,Tienda05,0.0,0.0,0.0
394,686,2020-01-23,Tienda03,440.7,28.7,412.0
395,687,2020-01-23,Tienda01,544.3333333333334,108.66666666666667,435.6666666666667
396,688,2020-01-23,Tienda02,462.3333333333333,96.66666666666667,365.6666666666667
397,689,2020-01-23,Tienda04,102.0,0.0,102.0
398,690,2020-01-23,Tienda05,0.0,0.0,0.0
399,691,2020-01-24,Tienda03,469.3,46.98333333333333,422.31666666666666
400,692,2020-01-24,Tienda01,650.1833333333333,181.6833333333333,468.5
401,693,2020-01-24,Tienda02,939.9499999999999,279.3,660.65
402,694,2020-01-24,Tienda04,209.3166666666667,0.0,209.3166666666667
403,695,2020-01-24,Tienda05,29.666666666666668,0.0,29.666666666666668
404,696,2020-01-25,Tienda03,1154.9666666666667,348.9666666666667,806.0
405,697,2020-01-25,Tienda01,1249.0833333333333,360.05,889.0333333333333
406,698,2020-01-25,Tienda02,1530.6666666666667,457.3333333333333,1073.3333333333333
407,699,2020-01-25,Tienda04,540.3166666666667,160.31666666666666,380.0
408,700,2020-01-25,Tienda05,0.0,0.0,0.0
409,701,2020-01-27,Tienda03,599.6166666666667,178.3166666666667,421.3
410,702,2020-01-27,Tienda01,753.25,169.61666666666667,583.6333333333333
411,703,2020-01-27,Tienda02,614.9666666666667,149.33333333333334,465.6333333333334
412,704,2020-01-27,Tienda04,91.0,58.0,33.0
413,705,2020-01-27,Tienda05,0.0,0.0,0.0
414,706,2020-01-28,Tienda03,824.3166666666666,239.6833333333333,584.6333333333333
415,707,2020-01-28,Tienda01,452.96333333333337,101.64666666666666,351.31666666666666
416,708,2020-01-28,Tienda02,547.3166666666667,61.0,486.31666666666666
417,709,2020-01-28,Tienda04,271.3333333333333,79.0,192.33333333333334
418,710,2020-01-28,Tienda05,0.0,0.0,0.0
419,711,2020-01-29,Tienda03,642.3066666666667,174.99,467.31666666666666
420,712,2020-01-29,Tienda01,581.1066666666667,133.10666666666665,448.0
421,713,2020-01-29,Tienda02,773.9833333333332,170.65,603.3333333333334
422,714,2020-01-29,Tienda04,205.33333333333334,103.33333333333333,102.0
423,715,2020-01-29,Tienda05,92.33333333333333,0.0,92.33333333333333
424,716,2020-01-30,Tienda03,451.83666666666664,143.83666666666667,308.0
425,717,2020-01-30,Tienda01,470.56666666666666,112.23333333333333,358.3333333333333
426,718,2020-01-30,Tienda02,530.0,130.0,400.0
427,719,2020-01-30,Tienda04,57.666666666666664,19.666666666666668,38.0
428,720,2020-01-30,Tienda05,23.0,0.0,23.0
429,721,2020-02-01,Tienda03,1031.2166666666667,245.96666666666667,785.25
430,722,2020-02-01,Tienda01,1715.0,295.5,1419.5
431,723,2020-02-01,Tienda02,1164.25,161.31666666666666,1002.9333333333334
432,724,2020-02-01,Tienda04,327.3333333333333,16.333333333333332,311.0
433,725,2020-02-01,Tienda05,0.0,0.0,0.0
434,726,2020-01-31,Tienda03,774.6766666666667,157.34333333333333,617.3333333333334
435,727,2020-01-31,Tienda01,502.7833333333333,50.98333333333333,451.8
436,728,2020-01-31,Tienda02,749.2833333333333,187.0,562.2833333333333
437,729,2020-01-31,Tienda04,157.66666666666666,53.666666666666664,104.0
438,730,2020-01-31,Tienda05,0.0,0.0,0.0
439,731,2020-02-03,Tienda03,423.95,113.64999999999999,310.3
440,732,2020-02-03,Tienda01,794.25,122.66666666666667,671.5833333333334
441,733,2020-02-03,Tienda02,514.9833333333333,116.66666666666667,398.31666666666666
442,734,2020-02-03,Tienda04,102.33333333333333,28.333333333333332,74.0
443,735,2020-02-03,Tienda05,0.0,0.0,0.0
444,741,2020-02-04,Tienda03,452.6666666666667,190.70000000000002,261.96666666666664
445,742,2020-02-04,Tienda01,440.95,37.666666666666664,403.2833333333333
446,743,2020-02-04,Tienda02,657.9499999999999,94.64999999999999,563.3000000000001
447,744,2020-02-04,Tienda04,246.15666666666667,23.0,223.15666666666667
448,745,2020-02-04,Tienda05,-29.666666666666668,0.0,-29.666666666666668
449,746,2020-02-05,Tienda03,1076.5166666666667,335.26666666666665,741.25
450,747,2020-02-05,Tienda01,488.15000000000003,100.98333333333333,387.1666666666667
451,748,2020-02-05,Tienda02,579.0,149.33333333333334,429.6666666666667
452,749,2020-02-05,Tienda04,290.65000000000003,110.33333333333333,180.3166666666667
453,750,2020-02-05,Tienda05,46.666666666666664,0.0,46.63333333333333
454,751,2020-02-06,Tienda03,441.96000000000004,20.743333333333332,421.2166666666667
455,752,2020-02-06,Tienda01,394.93333333333334,72.33333333333333,322.59999999999997
456,753,2020-02-06,Tienda02,484.9666666666667,94.31666666666666,390.65000000000003
457,754,2020-02-06,Tienda04,149.29999999999998,60.31666666666666,88.98333333333333
458,755,2020-02-06,Tienda05,0.0,0.0,0.0
459,756,2020-02-17,Tienda03,369.26666666666665,118.3,250.96666666666667
460,757,2020-02-17,Tienda01,546.6166666666667,37.666666666666664,508.95
461,758,2020-02-17,Tienda02,445.56666666666666,71.98333333333333,373.5833333333333
462,759,2020-02-17,Tienda04,250.23333333333335,34.96666666666667,215.26666666666665
463,760,2020-02-17,Tienda05,0.0,0.0,0.0
464,761,2020-02-07,Tienda03,762.6,118.33333333333333,644.2666666666667
465,762,2020-02-07,Tienda01,829.1999999999999,149.96666666666667,679.2333333333333
466,763,2020-02-07,Tienda02,681.25,309.96666666666664,371.2833333333333
467,764,2020-02-07,Tienda04,255.28333333333333,43.63333333333333,211.65
468,765,2020-02-07,Tienda05,0.0,0.0,0.0
469,766,2020-02-08,Tienda03,1183.2333333333333,342.6166666666666,840.6166666666667
470,767,2020-02-08,Tienda01,1007.8833333333333,216.98333333333335,790.9
471,768,2020-02-08,Tienda02,1534.0833333333333,447.65000000000003,1086.4333333333334
472,769,2020-02-08,Tienda04,436.2833333333333,160.0,276.28333333333336
473,770,2020-02-08,Tienda05,0.0,0.0,0.0
474,771,2020-02-10,Tienda03,385.56666666666666,19.666666666666668,365.90000000000003
475,772,2020-02-10,Tienda01,668.2833333333333,77.66666666666667,590.6166666666667
476,773,2020-02-10,Tienda02,420.26666666666665,214.96666666666667,205.29999999999998
477,774,2020-02-10,Tienda04,80.0,27.333333333333332,52.666666666666664
478,775,2020-02-10,Tienda05,0.0,0.0,0.0
479,776,2020-02-11,Tienda03,469.6666666666667,108.31666666666666,361.34999999999997
480,777,2020-02-11,Tienda01,433.6333333333334,64.33333333333333,369.3
481,778,2020-02-11,Tienda02,471.93333333333334,99.0,372.93333333333334
482,779,2020-02-11,Tienda04,140.33333333333334,69.33333333333333,71.0
483,780,2020-02-11,Tienda05,0.0,0.0,0.0
484,781,2020-02-12,Tienda03,534.5833333333334,243.28333333333333,291.3
485,782,2020-02-12,Tienda01,647.2666666666667,195.63333333333333,451.6333333333334
486,783,2020-02-12,Tienda02,521.3000000000001,95.33333333333333,425.9666666666667
487,784,2020-02-12,Tienda04,75.64999999999999,0.0,75.64999999999999
488,785,2020-02-12,Tienda05,0.0,0.0,0.0
489,786,2020-02-13,Tienda03,552.5666666666667,87.28333333333335,465.2833333333333
490,787,2020-02-13,Tienda01,588.9,86.0,502.90000000000003
491,788,2020-02-13,Tienda02,565.7833333333333,150.06666666666666,415.7166666666667
492,789,2020-02-13,Tienda04,104.64999999999999,81.64999999999999,23.0
493,790,2020-02-13,Tienda05,0.0,0.0,0.0
494,791,2020-02-14,Tienda03,1116.32,250.73333333333335,865.5866666666667
495,792,2020-02-14,Tienda01,619.9499999999999,100.33333333333333,519.6166666666667
496,793,2020-02-14,Tienda02,965.8666666666667,370.23333333333335,595.6333333333333
497,794,2020-02-14,Tienda04,355.26666666666665,112.0,243.26666666666665
498,795,2020-02-14,Tienda05,0.0,0.0,0.0
499,796,2020-02-15,Tienda03,1518.3833333333332,521.5500000000001,996.8333333333334
500,797,2020-02-15,Tienda01,1010.9,358.93333333333334,651.9666666666667
501,798,2020-02-15,Tienda02,1285.3,52.666666666666664,1232.6333333333334
502,799,2020-02-15,Tienda04,365.05,117.33333333333333,247.71666666666667
503,800,2020-02-15,Tienda05,0.0,0.0,0.0
504,801,2020-02-18,Tienda03,785.8166666666666,242.98333333333335,542.8333333333334
505,802,2020-02-18,Tienda01,345.2366666666667,88.3,256.93666666666667
506,803,2020-02-18,Tienda02,771.4833333333332,334.5,436.98333333333335
507,804,2020-02-18,Tienda04,56.0,0.0,56.0
508,805,2020-02-18,Tienda05,0.0,0.0,0.0
509,806,2020-02-19,Tienda03,467.67,130.38666666666668,337.28333333333336
510,807,2020-02-19,Tienda01,533.5500000000001,78.95,454.59999999999997
511,808,2020-02-19,Tienda02,760.7666666666668,248.23333333333335,512.5333333333333
512,809,2020-02-19,Tienda04,59.65,26.333333333333332,33.31666666666667
513,810,2020-02-19,Tienda05,6.0,0.0,6.033333333333334
514,811,2020-02-20,Tienda03,697.46,165.98,531.48
515,812,2020-02-20,Tienda01,345.6666666666667,131.66666666666666,214.0
516,813,2020-02-20,Tienda02,458.26666666666665,52.666666666666664,405.59999999999997
517,814,2020-02-20,Tienda04,142.98333333333332,100.31666666666666,42.666666666666664
518,815,2020-02-20,Tienda05,0.0,0.0,0.0
519,816,2020-02-21,Tienda03,712.2666666666668,134.45000000000002,577.8166666666667
520,817,2020-02-21,Tienda01,661.5666666666667,281.93333333333334,379.6333333333334
521,818,2020-02-21,Tienda02,685.1133333333333,151.96666666666667,533.1466666666666
522,819,2020-02-21,Tienda04,457.5833333333333,126.0,331.5833333333333
523,820,2020-02-21,Tienda05,0.0,0.0,0.0
524,821,2020-02-22,Tienda03,1069.5533333333333,200.28666666666666,869.2666666666668
525,822,2020-02-22,Tienda01,1046.9666666666667,299.73333333333335,747.2333333333332
526,823,2020-02-22,Tienda02,1331.3466666666666,315.86333333333334,1015.4833333333332
527,824,2020-02-22,Tienda04,619.6,74.66666666666667,544.9333333333333
528,825,2020-02-22,Tienda05,0.0,0.0,0.0
529,826,2020-02-24,Tienda03,386.98333333333335,94.66666666666667,292.31666666666666
530,827,2020-02-24,Tienda01,740.7833333333333,259.21666666666664,481.56666666666666
531,828,2020-02-24,Tienda02,635.2666666666667,131.31666666666666,503.95
532,829,2020-02-24,Tienda04,127.64999999999999,19.666666666666668,107.98333333333333
533,830,2020-02-24,Tienda05,105.66666666666667,0.0,105.66666666666667
534,831,2020-02-25,Tienda03,503.23333333333335,113.96666666666665,389.26666666666665
535,832,2020-02-25,Tienda01,882.0500000000001,59.31666666666666,822.7333333333332
536,833,2020-02-25,Tienda02,646.6833333333333,232.33333333333334,414.34999999999997
537,834,2020-02-25,Tienda04,211.65,46.65,165.0
538,835,2020-02-25,Tienda05,0.0,0.0,0.0
539,836,2020-02-26,Tienda03,649.3000000000001,232.46666666666667,416.8333333333333
540,837,2020-02-26,Tienda01,489.24333333333334,155.59333333333333,333.65000000000003
541,838,2020-02-26,Tienda02,814.0500000000001,193.63333333333333,620.4166666666666
542,839,2020-02-26,Tienda04,163.33333333333334,118.66666666666667,44.666666666666664
543,840,2020-02-26,Tienda05,0.0,0.0,0.0
544,846,2020-02-29,Tienda03,1585.9333333333334,180.6833333333333,1405.25
545,847,2020-02-29,Tienda01,1506.8,383.25,1123.55
546,848,2020-02-29,Tienda02,1516.0333333333335,550.4833333333333,965.5500000000001
547,849,2020-02-29,Tienda04,596.6,188.65,407.95
548,850,2020-02-29,Tienda05,0.0,0.0,0.0
549,851,2020-02-27,Tienda03,953.5,230.63333333333333,722.8666666666667
550,852,2020-02-27,Tienda01,905.5466666666666,202.64666666666668,702.9
551,853,2020-02-27,Tienda02,628.9333333333333,71.66666666666667,557.2666666666667
552,854,2020-02-27,Tienda04,274.93333333333334,142.61666666666667,132.31666666666666
553,855,2020-02-27,Tienda05,0.0,0.0,0.0
554,856,2020-03-02,Tienda03,768.8066666666667,203.95000000000002,564.8566666666667
555,857,2020-03-02,Tienda01,752.85,297.0,455.84999999999997
556,858,2020-03-02,Tienda02,990.6999999999999,215.63333333333333,775.0666666666666
557,859,2020-03-02,Tienda04,264.59999999999997,99.31666666666666,165.28333333333333
558,860,2020-03-02,Tienda05,56.0,0.0,56.0
559,861,2020-03-03,Tienda03,654.4333333333333,114.60000000000001,539.8333333333334
560,862,2020-03-03,Tienda01,473.55,87.33333333333333,386.2166666666667
561,863,2020-03-03,Tienda02,828.0166666666668,223.16666666666666,604.85
562,864,2020-03-03,Tienda04,99.2,29.983333333333334,69.21666666666667
563,865,2020-03-03,Tienda05,0.0,0.0,0.0
564,871,2020-03-04,Tienda03,617.9,94.0,523.9
565,872,2020-03-04,Tienda01,512.5166666666667,137.93333333333334,374.5833333333333
566,873,2020-03-04,Tienda02,614.0333333333333,334.05,279.98333333333335
567,874,2020-03-04,Tienda04,625.9,165.98333333333332,459.9166666666667
568,875,2020-03-04,Tienda05,0.0,0.0,0.0
569,876,2020-03-05,Tienda03,439.0333333333333,55.98333333333333,383.05
570,877,2020-03-05,Tienda01,592.2133333333334,132.63,459.5833333333333
571,878,2020-03-05,Tienda02,763.4166666666666,249.4333333333333,513.9833333333333
572,879,2020-03-05,Tienda04,223.29999999999998,38.333333333333336,184.96666666666667
573,880,2020-03-05,Tienda05,0.0,0.0,0.0
574,886,2020-03-07,Tienda03,1104.9833333333333,220.92,884.0633333333334
575,887,2020-03-07,Tienda01,1340.5833333333333,390.84999999999997,949.7333333333332
576,888,2020-03-07,Tienda02,1955.6666666666667,452.65000000000003,1503.0166666666667
577,889,2020-03-07,Tienda04,738.9166666666666,97.66666666666667,641.25
578,890,2020-03-07,Tienda05,0.0,0.0,0.0
579,891,2020-03-06,Tienda03,857.1133333333333,301.8966666666667,555.2166666666667
580,892,2020-03-06,Tienda01,631.5866666666667,252.97,378.6166666666666
581,893,2020-03-06,Tienda02,1041.0166666666667,262.75,778.2666666666668
582,894,2020-03-06,Tienda04,166.65,75.66666666666667,90.98333333333333
583,895,2020-03-06,Tienda05,82.33333333333333,0.0,82.33333333333333
584,896,2020-03-09,Tienda03,582.75,105.33333333333333,477.4166666666667
585,897,2020-03-09,Tienda01,615.3133333333334,70.71333333333332,544.6
586,898,2020-03-09,Tienda02,523.6166666666667,173.3166666666667,350.3
587,899,2020-03-09,Tienda04,276.25,23.016666666666666,253.23333333333335
588,900,2020-03-09,Tienda05,0.0,0.0,0.0
589,901,2020-03-10,Tienda03,753.1166666666667,105.63333333333333,647.4833333333333
590,902,2020-03-10,Tienda01,265.65000000000003,55.666666666666664,209.98333333333335
591,903,2020-03-10,Tienda02,474.9666666666667,173.65,301.31666666666666
592,904,2020-03-10,Tienda04,252.14666666666668,102.21333333333332,149.93333333333334
593,905,2020-03-10,Tienda05,0.0,0.0,0.0
594,911,2020-03-11,Tienda03,834.1166666666667,286.59999999999997,547.5166666666667
595,912,2020-03-11,Tienda01,491.51666666666665,118.31666666666666,373.2
596,913,2020-03-11,Tienda02,767.85,230.63333333333333,537.2166666666667
597,914,2020-03-11,Tienda04,214.3166666666667,22.983333333333334,191.33333333333334
598,915,2020-03-11,Tienda05,0.0,0.0,0.0
599,916,2020-03-12,Tienda03,374.2833333333333,82.33333333333333,291.95
600,917,2020-03-12,Tienda01,362.2833333333333,124.96666666666665,237.3166666666667
601,918,2020-03-12,Tienda02,704.1833333333334,123.36666666666667,580.8166666666667
602,919,2020-03-12,Tienda04,126.31666666666666,23.333333333333332,102.98333333333333
603,920,2020-03-12,Tienda05,0.0,0.0,0.0
604,921,2020-03-14,Tienda03,122.3,1.3166666666666667,120.98333333333333
605,922,2020-03-14,Tienda01,0.0,0.0,0.0
606,923,2020-03-14,Tienda02,203.0,87.66666666666667,115.33333333333333
607,924,2020-03-14,Tienda04,62.98333333333333,29.666666666666668,33.31666666666667
608,925,2020-03-14,Tienda05,0.0,0.0,0.0
609,926,2020-03-13,Tienda03,347.9666666666667,86.63333333333333,261.3333333333333
610,927,2020-03-13,Tienda01,221.58333333333334,137.29999999999998,84.28333333333333
611,928,2020-03-13,Tienda02,334.18333333333334,145.54999999999998,188.63333333333333
612,929,2020-03-13,Tienda04,97.66666666666667,0.0,97.66666666666667
613,930,2020-03-13,Tienda05,0.0,0.0,0.0
614,931,2020-03-26,Tienda03,0.0,0.0,0.0
615,932,2020-03-26,Tienda01,0.0,0.0,0.0
616,933,2020-03-26,Tienda02,0.0,0.0,0.0
617,934,2020-03-26,Tienda04,0.0,0.0,0.0
618,935,2020-03-26,Tienda05,33.0,0.0,33.0
619,936,2020-04-02,Tienda03,0.0,0.0,0.0
620,937,2020-04-02,Tienda01,0.0,0.0,0.0
621,938,2020-04-02,Tienda02,0.0,0.0,0.0
622,939,2020-04-02,Tienda04,0.0,0.0,0.0
623,940,2020-04-02,Tienda05,23.333333333333332,0.0,23.316666666666666
624,941,2020-04-07,Tienda03,0.0,0.0,0.0
625,942,2020-04-07,Tienda01,0.0,0.0,0.0
626,943,2020-04-07,Tienda02,0.0,0.0,0.0
627,944,2020-04-07,Tienda04,0.0,0.0,0.0
628,945,2020-04-07,Tienda05,52.666666666666664,0.0,52.666666666666664
629,946,2020-04-19,Tienda03,0.0,0.0,0.0
630,947,2020-04-19,Tienda01,0.0,0.0,0.0
631,948,2020-04-19,Tienda02,0.0,0.0,0.0
632,949,2020-04-19,Tienda04,0.0,0.0,0.0
633,950,2020-04-19,Tienda05,10.0,0.0,10.0
634,951,2020-04-20,Tienda03,0.0,0.0,0.0
635,952,2020-04-20,Tienda01,0.0,0.0,0.0
636,953,2020-04-20,Tienda02,0.0,0.0,0.0
637,954,2020-04-20,Tienda04,0.0,0.0,0.0
638,955,2020-04-20,Tienda05,33.0,0.0,33.0
639,956,2020-04-21,Tienda03,0.0,0.0,0.0
640,957,2020-04-21,Tienda01,0.0,0.0,0.0
641,958,2020-04-21,Tienda02,0.0,0.0,0.0
642,959,2020-04-21,Tienda04,0.0,0.0,0.0
643,960,2020-04-21,Tienda05,23.0,0.0,23.0
644,961,2020-04-27,Tienda03,0.0,0.0,0.0
645,962,2020-04-27,Tienda01,0.0,0.0,0.0
646,963,2020-04-27,Tienda02,0.0,0.0,0.0
647,964,2020-04-27,Tienda04,0.0,0.0,0.0
648,965,2020-04-27,Tienda05,132.33333333333334,0.0,132.33333333333334
649,966,2020-05-01,Tienda03,0.0,0.0,0.0
650,971,2020-05-02,Tienda03,0.0,0.0,0.0
651,972,2020-05-02,Tienda01,0.0,0.0,0.0
652,973,2020-05-02,Tienda02,0.0,0.0,0.0
653,974,2020-05-02,Tienda04,0.0,0.0,0.0
654,975,2020-05-02,Tienda05,437.3333333333333,0.0,437.25333333333333
655,976,2020-05-03,Tienda03,0.0,0.0,0.0
656,977,2020-05-03,Tienda01,0.0,0.0,0.0
657,978,2020-05-03,Tienda02,0.0,0.0,0.0
658,979,2020-05-03,Tienda04,0.0,0.0,0.0
659,980,2020-05-03,Tienda05,444.0,0.0,444.05333333333334
660,981,2020-05-01,Tienda03,0.0,0.0,0.0
661,982,2020-05-01,Tienda01,0.0,0.0,0.0
662,983,2020-05-01,Tienda02,0.0,0.0,0.0
663,984,2020-05-01,Tienda04,0.0,0.0,0.0
664,985,2020-05-01,Tienda05,303.6666666666667,0.0,303.8
665,986,2020-05-06,Tienda03,0.0,0.0,0.0
666,987,2020-05-06,Tienda01,0.0,0.0,0.0
667,988,2020-05-06,Tienda02,0.0,0.0,0.0
668,989,2020-05-06,Tienda04,0.0,0.0,0.0
669,990,2020-05-06,Tienda05,85.66666666666667,0.0,85.66666666666667
670,991,2020-05-10,Tienda03,0.0,0.0,0.0
671,992,2020-05-10,Tienda01,0.0,0.0,0.0
672,993,2020-05-10,Tienda02,0.0,0.0,0.0
673,994,2020-05-10,Tienda04,0.0,0.0,0.0
674,995,2020-05-10,Tienda05,192.33333333333334,0.0,192.26666666666665
675,996,2020-05-07,Tienda03,0.0,0.0,0.0
676,997,2020-05-07,Tienda01,0.0,0.0,0.0
677,998,2020-05-07,Tienda02,0.0,0.0,0.0
678,999,2020-05-07,Tienda04,0.0,0.0,0.0
679,1000,2020-05-07,Tienda05,65.33333333333333,0.0,65.16666666666667
680,1001,2020-05-11,Tienda03,384.18333333333334,67.26666666666667,316.9166666666667
681,1002,2020-05-11,Tienda01,0.0,0.0,0.0
682,1003,2020-05-11,Tienda02,66.0,0.0,66.0
683,1004,2020-05-11,Tienda04,0.0,0.0,0.0
684,1005,2020-05-11,Tienda05,-44.333333333333336,0.0,-44.333333333333336
685,1006,2020-05-12,Tienda03,126.28333333333335,89.64999999999999,36.63333333333333
686,1007,2020-05-12,Tienda01,0.0,0.0,0.0
687,1008,2020-05-12,Tienda02,325.0,161.38333333333333,163.61666666666667
688,1009,2020-05-12,Tienda04,0.0,0.0,0.0
689,1010,2020-05-12,Tienda05,0.0,0.0,0.0
690,1011,2020-05-13,Tienda03,76.0,0.0,76.0
691,1012,2020-05-13,Tienda01,0.0,0.0,0.0
692,1013,2020-05-13,Tienda02,87.0,0.0,87.0
693,1014,2020-05-13,Tienda04,0.0,0.0,0.0
694,1015,2020-05-13,Tienda05,56.0,0.0,56.0
695,1016,2020-05-14,Tienda03,34.666666666666664,0.0,34.666666666666664
696,1017,2020-05-14,Tienda01,0.0,0.0,0.0
697,1018,2020-05-14,Tienda02,127.0,0.0,127.0
698,1019,2020-05-14,Tienda04,0.0,0.0,0.0
699,1020,2020-05-14,Tienda05,-47.333333333333336,0.0,-47.46666666666667
700,1021,2020-05-15,Tienda03,74.33333333333333,0.0,74.33333333333333
701,1022,2020-05-15,Tienda01,0.0,0.0,0.0
702,1023,2020-05-15,Tienda02,226.35,40.0,186.35
703,1024,2020-05-15,Tienda04,0.0,0.0,0.0
704,1025,2020-05-15,Tienda05,0.0,0.0,0.0
705,1026,2020-05-16,Tienda03,156.05333333333334,0.0,156.05333333333334
706,1027,2020-05-16,Tienda01,0.0,0.0,0.0
707,1028,2020-05-16,Tienda02,411.95,51.65,360.3
708,1029,2020-05-16,Tienda04,0.0,0.0,0.0
709,1030,2020-05-16,Tienda05,-9.333333333333334,0.0,-9.333333333333334
710,1031,2020-05-18,Tienda03,170.65,49.31666666666666,121.33333333333333
711,1032,2020-05-18,Tienda01,0.0,0.0,0.0
712,1033,2020-05-18,Tienda02,233.13333333333333,86.64999999999999,146.48333333333332
713,1034,2020-05-18,Tienda04,0.0,0.0,0.0
714,1035,2020-05-18,Tienda05,36.333333333333336,0.0,36.333333333333336
715,1036,2020-05-17,Tienda03,0.0,0.0,0.0
716,1037,2020-05-17,Tienda01,0.0,0.0,0.0
717,1038,2020-05-17,Tienda02,0.0,0.0,0.0
718,1039,2020-05-17,Tienda04,0.0,0.0,0.0
719,1040,2020-05-17,Tienda05,23.0,0.0,23.0
720,1041,2020-05-19,Tienda03,537.5433333333334,105.56,431.98333333333335
721,1042,2020-05-19,Tienda01,0.0,0.0,0.0
722,1043,2020-05-19,Tienda02,363.0833333333333,72.33333333333333,290.75
723,1044,2020-05-19,Tienda04,0.0,0.0,0.0
724,1045,2020-05-19,Tienda05,39.333333333333336,0.0,39.333333333333336
725,1046,2020-05-20,Tienda03,189.98333333333335,0.0,189.98333333333335
726,1047,2020-05-20,Tienda01,0.0,0.0,0.0
727,1048,2020-05-20,Tienda02,206.96666666666667,0.0,206.96666666666667
728,1049,2020-05-20,Tienda04,0.0,0.0,0.0
729,1050,2020-05-20,Tienda05,0.0,0.0,0.0
730,1051,2020-05-21,Tienda03,131.33333333333334,0.0,131.33333333333334
731,1052,2020-05-21,Tienda01,121.28333333333335,0.0,121.28333333333335
732,1053,2020-05-21,Tienda02,266.5833333333333,147.98333333333332,118.60000000000001
733,1054,2020-05-21,Tienda04,0.0,0.0,0.0
734,1055,2020-05-21,Tienda05,3.0,0.0,2.9333333333333336
735,1056,2020-05-22,Tienda03,306.28333333333336,75.66666666666667,230.61666666666667
736,1057,2020-05-22,Tienda01,213.60666666666668,7.3066666666666675,206.29999999999998
737,1058,2020-05-22,Tienda02,445.3333333333333,0.0,445.3333333333333
738,1059,2020-05-22,Tienda04,0.0,0.0,0.0
739,1060,2020-05-22,Tienda05,52.666666666666664,0.0,52.666666666666664
740,1061,2020-05-23,Tienda03,317.53333333333336,20.266666666666666,297.26666666666665
741,1062,2020-05-23,Tienda01,355.26666666666665,33.0,322.26666666666665
742,1063,2020-05-23,Tienda02,439.2166666666667,121.31666666666666,317.90000000000003
743,1064,2020-05-23,Tienda04,0.0,0.0,0.0
744,1065,2020-05-23,Tienda05,31.666666666666668,0.0,31.666666666666668
745,1066,2020-05-25,Tienda03,280.98333333333335,33.0,247.98333333333335
746,1067,2020-05-25,Tienda01,452.31666666666666,25.21666666666667,427.09999999999997
747,1068,2020-05-25,Tienda02,271.6166666666667,0.0,271.6166666666667
748,1069,2020-05-25,Tienda04,0.0,0.0,0.0
749,1070,2020-05-25,Tienda05,0.0,0.0,0.0
750,1071,2020-05-26,Tienda03,609.8833333333333,23.0,586.8833333333333
751,1072,2020-05-26,Tienda01,231.66666666666666,28.0,203.66666666666666
752,1073,2020-05-26,Tienda02,385.90000000000003,44.666666666666664,341.23333333333335
753,1074,2020-05-26,Tienda04,0.0,0.0,0.0
754,1075,2020-05-26,Tienda05,-17.333333333333332,0.0,-17.166666666666668
755,1081,2020-05-27,Tienda03,498.5833333333333,169.28333333333333,329.3
